233,2,250.89,384.05,62.84,13.89,0.85,-1,-1,-1
233,117,375.39,20.03,38.30,9.94,0.71,-1,-1,-1
234,2,252.23,383.96,60.50,13.33,0.85,-1,-1,-1
234,117,375.26,19.95,38.55,9.99,0.71,-1,-1,-1
235,2,252.70,383.94,59.68,13.10,0.85,-1,-1,-1
235,117,375.20,19.92,38.67,10.01,0.71,-1,-1,-1
236,2,252.81,383.93,59.48,13.02,0.86,-1,-1,-1
236,117,375.17,19.92,38.73,10.02,0.69,-1,-1,-1
237,2,252.80,383.94,59.50,12.99,0.86,-1,-1,-1
237,117,375.15,19.93,38.76,10.02,0.69,-1,-1,-1
238,2,252.75,383.94,59.60,12.98,0.86,-1,-1,-1
238,117,375.51,19.27,38.69,10.02,0.68,-1,-1,-1
239,2,251.38,383.28,62.33,13.65,0.86,-1,-1,-1
239,117,375.66,19.03,38.63,10.02,0.69,-1,-1,-1
240,2,250.95,383.04,63.18,13.89,0.86,-1,-1,-1
240,117,376.02,18.95,38.66,10.01,0.66,-1,-1,-1
241,2,250.86,382.96,63.35,13.98,0.86,-1,-1,-1
241,117,375.86,18.92,38.60,10.01,0.66,-1,-1,-1
242,2,250.90,382.93,63.27,14.02,0.86,-1,-1,-1
242,117,376.09,18.92,38.63,10.01,0.59,-1,-1,-1
243,2,250.98,382.93,63.10,14.03,0.86,-1,-1,-1
243,117,376.17,18.92,38.67,10.01,0.59,-1,-1,-1
244,2,251.07,382.93,62.92,14.03,0.86,-1,-1,-1
244,117,376.18,18.93,38.70,10.01,0.44,-1,-1,-1
245,2,251.15,382.94,62.74,14.03,0.86,-1,-1,-1
245,117,376.18,18.94,38.72,10.01,0.41,-1,-1,-1
246,2,251.23,382.94,62.58,14.03,0.86,-1,-1,-1
246,117,376.17,18.95,38.75,10.01,0.38,-1,-1,-1
247,2,251.59,382.95,62.52,14.02,0.86,-1,-1,-1
247,117,376.25,18.29,38.58,10.01,0.33,-1,-1,-1
248,2,252.71,383.61,59.87,13.36,0.85,-1,-1,-1
248,117,376.22,18.05,38.62,10.01,0.42,-1,-1,-1
249,2,253.35,383.87,59.08,13.11,0.85,-1,-1,-1
